"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: dataLength","Param: dataSet","Param: logVariety","Param: searcherType","Param: seed","Param: termLength"
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.804552,0.010418,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.657683,0.015898,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.678508,0.027409,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.652238,0.004447,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.743587,0.004446,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.747655,0.004335,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.815427,0.004086,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.384771,0.012940,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.445342,0.016817,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.450681,0.007378,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.456305,0.005080,"us/op",1000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.784115,0.026683,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.846715,0.025490,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.897240,0.029031,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.952335,0.027397,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.562852,0.019091,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.491517,0.018488,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.497656,0.022664,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.641515,0.046648,"us/op",1000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.209055,0.007977,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.393045,0.008466,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.384352,0.002151,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.444147,0.004587,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.006812,0.010660,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.154886,0.006054,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.137040,0.014844,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.989881,0.013479,"us/op",1000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.354682,0.073805,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.460225,0.030288,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.476417,0.031944,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.532082,0.050095,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.932142,0.024301,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.168160,0.015034,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.002964,0.073455,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.163492,0.034728,"us/op",1000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.578289,0.004481,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.568721,0.003158,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.642175,0.008710,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.652019,0.005266,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.755255,0.003709,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.800971,0.005312,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.796820,0.013640,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.758162,0.004793,"us/op",1000,CHINESE_TRADITIONAL,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.697772,0.013240,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.681130,0.016109,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.730637,0.006057,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.771774,0.008645,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.826602,0.028702,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.875160,0.015631,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.918647,0.023277,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.841132,0.010817,"us/op",1000,CHINESE_TRADITIONAL,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.359307,0.001214,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.392891,0.004710,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.429564,0.001690,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.458729,0.002020,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.358285,0.003234,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.340936,0.002711,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.382912,0.003586,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.410377,0.004021,"us/op",1000,RANDOM,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.384906,0.004922,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.416316,0.006451,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.459580,0.004441,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.489788,0.012680,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.413614,0.005355,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.392535,0.003415,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.433448,0.003615,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.461605,0.009863,"us/op",1000,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.983429,0.009478,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.007488,0.019068,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.038160,0.011656,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.060965,0.013001,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.949688,0.686505,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.855578,0.028950,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.164829,0.016074,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.912735,0.024194,"us/op",2000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.172349,0.018890,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.209708,0.020134,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.216464,0.055986,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.222326,0.036886,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.978915,0.066984,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.378615,0.062790,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.389753,0.028120,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.082552,0.080126,"us/op",2000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.686018,0.008260,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.652273,0.008815,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.660755,0.019053,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.731229,0.005435,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.411698,0.012201,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.484382,0.008269,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.188045,0.020883,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.173605,0.020891,"us/op",2000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.666765,0.038792,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.792192,0.021372,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.808057,0.020397,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.908889,0.017448,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.372799,0.020843,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.381249,0.032219,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.435464,0.029087,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.581691,0.832871,"us/op",2000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.389027,0.016035,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.530053,0.011810,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.583308,0.009822,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.612892,0.015173,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.038748,0.018372,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.059262,0.015606,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.097437,0.021003,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.117449,0.017968,"us/op",2000,SERBIAN_LATIN_SCRIPT,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.572196,0.022053,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.711878,0.021263,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.705506,0.019327,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.786530,0.012271,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.969875,0.019869,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.297548,0.028525,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.050191,0.031357,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.329746,0.012922,"us/op",2000,SERBIAN_LATIN_SCRIPT,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.728885,0.010989,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.806490,0.021116,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.857491,0.015080,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.835502,0.026010,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.114522,0.020522,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.226049,0.025562,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.221052,0.023814,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.260139,0.006465,"us/op",2000,RUSSIAN,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.914291,0.039777,"us/op",2000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.003395,0.022319,"us/op",2000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.998992,0.016556,"us/op",2000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,3.104442,0.545837,"us/op",2000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.005321,0.011111,"us/op",2000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,4.128891,0.018245,"us/op",2000,RUSSIAN,12,UNSAFE_BIT_SLICED_SWAR,90210,19
